case_id;start_time;end_time;start_date_month;end_date_month;first_activity;last_activity;path_id;first_activity_grouped;last_activity_grouped;path_id_grouped;duration_seconds;duration_days;count_events;count_activities;count_events_grouped;count_activities_grouped;count_loops;count_self_loops;has_loops_or_self_loops;cost_total;automation_rate;unique_variant;unique_variant_text;unique_variant_grouped;unique_variant_text_grouped;case_po_number;case_po_item
592-1;2026-12-21T12:25:49.000Z;2027-01-01T09:31:36.000Z;12/1/2026;1/1/2027;Lege Bestellposition an;Erfasse Rechnung;3;Lege Bestellposition an;Erfasse Rechnung;6;939947;10.87;3;3;2;3;0;0;0;0;0.000;0;No;0;No;592;1
592-2;2026-12-21T12:25:49.000Z;2027-01-01T09:31:36.000Z;12/1/2026;1/1/2027;Lege Bestellposition an;Erfasse Rechnung;3;Lege Bestellposition an;Erfasse Rechnung;6;939947;10.87;3;3;2;3;0;0;0;0;0.000;0;No;0;No;592;2
592-3;2026-12-21T12:25:49.000Z;2027-01-01T09:31:36.000Z;12/1/2026;1/1/2027;Lege Bestellposition an;Erfasse Rechnung;3;Lege Bestellposition an;Erfasse Rechnung;6;939947;10.87;3;3;2;3;0;0;0;0;0.000;0;No;0;No;592;3
592-4;2026-12-21T12:25:49.000Z;2027-01-01T09:31:36.000Z;12/1/2026;1/1/2027;Lege Bestellposition an;Erfasse Rechnung;30;Lege Bestellposition an;Erfasse Rechnung;18;939947;10.87;4;4;3;4;0;0;0;0;0.000;0;No;0;No;592;4
593-1;2026-12-23T12:37:30.000Z;2027-01-04T09:50:14.000Z;12/1/2026;1/1/2027;Lege Bestellposition an;Erfasse Rechnung;7;Lege Bestellposition an;Erfasse Rechnung;11;1026764;11.88;2;2;1;2;0;0;0;0;0.000;0;No;0;No;593;1
593-2;2026-12-23T12:37:30.000Z;2027-01-04T09:50:14.000Z;12/1/2026;1/1/2027;Lege Bestellposition an;Erfasse Rechnung;103;Lege Bestellposition an;Erfasse Rechnung;28;1026764;11.88;3;3;2;3;0;0;0;0;0.000;0;No;0;No;593;2
593-3;2026-12-23T12:37:30.000Z;2027-01-04T09:50:14.000Z;12/1/2026;1/1/2027;Lege Bestellposition an;Erfasse Rechnung;7;Lege Bestellposition an;Erfasse Rechnung;11;1026764;11.88;2;2;1;2;0;0;0;0;0.000;0;No;0;No;593;3
594-1;2026-12-28T14:23:11.000Z;2026-12-28T14:23:11.000Z;12/1/2026;12/1/2026;Lege Bestellposition an;Lege Bestellposition an;2;Lege Bestellposition an;Lege Bestellposition an;2;0;0;1;1;1;1;0;0;0;0;0.000;0;No;0;No;594;1
594-2;2026-12-28T14:23:11.000Z;2026-12-28T14:23:11.000Z;12/1/2026;12/1/2026;Lege Bestellposition an;Lege Bestellposition an;2;Lege Bestellposition an;Lege Bestellposition an;2;0;0;1;1;1;1;0;0;0;0;0.000;0;No;0;No;594;2
594-3;2026-12-28T14:23:11.000Z;2026-12-28T14:23:11.000Z;12/1/2026;12/1/2026;Lege Bestellposition an;Lege Bestellposition an;2;Lege Bestellposition an;Lege Bestellposition an;2;0;0;1;1;1;1;0;0;0;0;0.000;0;No;0;No;594;3
595-1;2026-12-31T10:36:53.000Z;2027-01-01T08:27:45.000Z;12/1/2026;1/1/2027;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;78652;0.91;2;2;1;2;0;0;0;0;0.000;0;No;0;No;595;1
595-2;2026-12-31T10:36:53.000Z;2027-01-01T08:27:45.000Z;12/1/2026;1/1/2027;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;78652;0.91;2;2;1;2;0;0;0;0;0.000;0;No;0;No;595;2
596-1;2027-01-04T12:11:16.000Z;2027-01-05T12:11:16.000Z;1/1/2027;1/1/2027;Lege Bestellposition an;Ändere Bestellposition: Menge;15;Lege Bestellposition an;Ändere Bestellposition;4;86400;1;3;3;2;3;0;0;0;0;0.000;0;No;0;No;596;1
596-2;2027-01-04T12:11:16.000Z;2027-01-04T15:43:54.000Z;1/1/2027;1/1/2027;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;12758;0.14;2;2;1;2;0;0;0;0;0.000;0;No;0;No;596;2
596-3;2027-01-04T12:11:16.000Z;2027-01-04T15:43:54.000Z;1/1/2027;1/1/2027;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;12758;0.14;2;2;1;2;0;0;0;0;0.000;0;No;0;No;596;3
597-1;2027-01-06T12:07:46.000Z;2027-01-18T10:45:14.000Z;1/1/2027;1/1/2027;Lege Bestellposition an;Gleiche Rechnung aus;20;Lege Bestellposition an;Gleiche Rechnung aus;21;1031848;11.94;4;4;3;4;0;0;0;0;0.000;0;No;0;No;597;1
597-2;2027-01-06T12:07:46.000Z;2027-01-18T10:45:14.000Z;1/1/2027;1/1/2027;Lege Bestellposition an;Gleiche Rechnung aus;65;Lege Bestellposition an;Gleiche Rechnung aus;44;1031848;11.94;5;5;4;5;0;0;0;0;0.000;0;No;0;No;597;2
597-3;2027-01-06T12:07:46.000Z;2027-01-18T10:45:14.000Z;1/1/2027;1/1/2027;Lege Bestellposition an;Gleiche Rechnung aus;20;Lege Bestellposition an;Gleiche Rechnung aus;21;1031848;11.94;4;4;3;4;0;0;0;0;0.000;0;No;0;No;597;3
598-1;2027-01-08T11:57:39.000Z;2027-01-19T08:56:12.000Z;1/1/2027;1/1/2027;Lege Bestellposition an;Erfasse Rechnung;9;Lege Bestellposition an;Erfasse Rechnung;7;939513;10.87;4;4;3;4;0;0;0;0;0.000;0;No;0;No;598;1
598-2;2027-01-08T11:57:39.000Z;2027-01-19T08:56:12.000Z;1/1/2027;1/1/2027;Lege Bestellposition an;Erfasse Rechnung;46;Lege Bestellposition an;Erfasse Rechnung;23;939513;10.87;5;5;4;5;0;0;0;0;0.000;0;No;0;No;598;2
598-3;2027-01-08T11:57:39.000Z;2027-01-19T08:56:12.000Z;1/1/2027;1/1/2027;Lege Bestellposition an;Erfasse Rechnung;61;Lege Bestellposition an;Erfasse Rechnung;23;939513;10.87;5;5;4;5;0;0;0;0;0.000;0;No;0;No;598;3
598-4;2027-01-08T11:57:39.000Z;2027-01-19T08:56:12.000Z;1/1/2027;1/1/2027;Lege Bestellposition an;Erfasse Rechnung;9;Lege Bestellposition an;Erfasse Rechnung;7;939513;10.87;4;4;3;4;0;0;0;0;0.000;0;No;0;No;598;4
599-1;2027-01-11T10:09:45.000Z;2027-01-22T12:23:45.000Z;1/1/2027;1/1/2027;Lege Bestellposition an;Erfasse Rechnung;45;Lege Bestellposition an;Erfasse Rechnung;28;958440;11.09;3;3;2;3;0;0;0;0;0.000;0;No;0;No;599;1
599-2;2027-01-11T10:09:45.000Z;2027-01-22T12:23:45.000Z;1/1/2027;1/1/2027;Lege Bestellposition an;Erfasse Rechnung;7;Lege Bestellposition an;Erfasse Rechnung;11;958440;11.09;2;2;1;2;0;0;0;0;0.000;0;No;0;No;599;2
600-1;2027-01-12T08:05:15.000Z;2027-01-25T12:00:18.000Z;1/1/2027;1/1/2027;Lege Bestellposition an;Erfasse Rechnung;19;Lege Bestellposition an;Erfasse Rechnung;5;1137303;13.16;4;4;3;4;0;0;0;0;0.000;0;No;0;No;600;1
601-1;2027-01-15T14:55:19.000Z;2027-01-15T15:25:43.000Z;1/1/2027;1/1/2027;Erteile Genehmigung;Lege Bestellposition an;10;Erteile Genehmigung;Lege Bestellposition an;13;1824;0.02;2;2;1;2;0;0;0;0;0.000;0;No;0;No;601;1
602-1;2027-01-18T09:42:01.000Z;2027-01-19T14:34:30.000Z;1/1/2027;1/1/2027;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;103949;1.2;2;2;1;2;0;0;0;0;0.000;0;No;0;No;602;1
603-1;2027-01-19T13:47:28.000Z;2027-02-01T11:24:18.000Z;1/1/2027;2/1/2027;Lege Bestellposition an;Erfasse Rechnung;19;Lege Bestellposition an;Erfasse Rechnung;5;1114610;12.9;4;4;3;4;0;0;0;0;0.000;0;No;0;No;603;1
603-2;2027-01-19T13:47:28.000Z;2027-02-01T11:24:18.000Z;1/1/2027;2/1/2027;Lege Bestellposition an;Erfasse Rechnung;5;Lege Bestellposition an;Erfasse Rechnung;5;1114610;12.9;4;4;3;4;0;0;0;0;0.000;0;No;0;No;603;2
603-3;2027-01-19T13:47:28.000Z;2027-02-01T11:24:18.000Z;1/1/2027;2/1/2027;Lege Bestellposition an;Erfasse Rechnung;44;Lege Bestellposition an;Erfasse Rechnung;16;1114610;12.9;5;5;4;5;0;0;0;0;0.000;0;No;0;No;603;3
603-4;2027-01-19T13:47:28.000Z;2027-02-01T11:24:18.000Z;1/1/2027;2/1/2027;Lege Bestellposition an;Erfasse Rechnung;57;Lege Bestellposition an;Erfasse Rechnung;16;1114610;12.9;5;5;4;5;0;0;0;0;0.000;0;No;0;No;603;4
604-1;2027-01-21T11:58:36.000Z;2027-01-22T13:39:21.000Z;1/1/2027;1/1/2027;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;92445;1.06;2;2;1;2;0;0;0;0;0.000;0;No;0;No;604;1
604-2;2027-01-21T11:58:36.000Z;2027-01-22T13:39:21.000Z;1/1/2027;1/1/2027;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;92445;1.06;2;2;1;2;0;0;0;0;0.000;0;No;0;No;604;2
604-3;2027-01-21T11:58:36.000Z;2027-01-22T13:39:21.000Z;1/1/2027;1/1/2027;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;92445;1.06;2;2;1;2;0;0;0;0;0.000;0;No;0;No;604;3
605-1;2027-01-22T10:12:36.000Z;2027-01-25T12:38:11.000Z;1/1/2027;1/1/2027;Lege Bestellposition an;Lehne Genehmigung ab;25;Lege Bestellposition an;Lehne Genehmigung ab;14;267935;3.1;3;3;2;3;0;0;0;0;0.000;0;No;0;No;605;1
605-2;2027-01-22T10:12:36.000Z;2027-01-25T12:38:11.000Z;1/1/2027;1/1/2027;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;267935;3.1;2;2;1;2;0;0;0;0;0.000;0;No;0;No;605;2
606-1;2027-01-25T09:12:34.000Z;2027-02-05T10:40:34.000Z;1/1/2027;2/1/2027;Lege Bestellposition an;Erfasse Rechnung;35;Lege Bestellposition an;Erfasse Rechnung;20;955680;11.06;4;4;3;4;0;0;0;0;0.000;0;No;0;No;606;1
606-2;2027-01-25T09:12:34.000Z;2027-02-05T10:40:34.000Z;1/1/2027;2/1/2027;Lege Bestellposition an;Erfasse Rechnung;4;Lege Bestellposition an;Erfasse Rechnung;8;955680;11.06;3;3;2;3;0;0;0;0;0.000;0;No;0;No;606;2
607-1;2027-01-26T13:02:02.000Z;2027-02-05T14:51:48.000Z;1/1/2027;2/1/2027;Lege Bestellposition an;Erfasse Rechnung;9;Lege Bestellposition an;Erfasse Rechnung;7;870586;10.07;4;4;3;4;0;0;0;0;0.000;0;No;0;No;607;1
607-2;2027-01-26T13:02:02.000Z;2027-02-05T14:51:48.000Z;1/1/2027;2/1/2027;Lege Bestellposition an;Erfasse Rechnung;13;Lege Bestellposition an;Erfasse Rechnung;7;870586;10.07;4;4;3;4;0;0;0;0;0.000;0;No;0;No;607;2
607-3;2027-01-26T13:02:02.000Z;2027-02-05T14:51:48.000Z;1/1/2027;2/1/2027;Lege Bestellposition an;Erfasse Rechnung;61;Lege Bestellposition an;Erfasse Rechnung;23;870586;10.07;5;5;4;5;0;0;0;0;0.000;0;No;0;No;607;3
607-4;2027-01-26T13:02:02.000Z;2027-02-05T14:51:48.000Z;1/1/2027;2/1/2027;Lege Bestellposition an;Erfasse Rechnung;55;Lege Bestellposition an;Erfasse Rechnung;23;870586;10.07;5;5;4;5;0;0;0;0;0.000;0;No;0;No;607;4
607-5;2027-01-26T13:02:02.000Z;2027-02-05T14:51:48.000Z;1/1/2027;2/1/2027;Lege Bestellposition an;Erfasse Rechnung;13;Lege Bestellposition an;Erfasse Rechnung;7;870586;10.07;4;4;3;4;0;0;0;0;0.000;0;No;0;No;607;5
608-1;2027-01-29T12:03:57.000Z;2027-02-03T12:03:57.000Z;1/1/2027;2/1/2027;Lege Bestellposition an;Ändere Bestellposition: Menge;8;Lege Bestellposition an;Ändere Bestellposition;3;432000;5;3;3;2;3;0;0;0;0;0.000;0;No;0;No;608;1
608-2;2027-01-29T12:03:57.000Z;2027-02-01T15:57:48.000Z;1/1/2027;2/1/2027;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;273231;3.16;2;2;1;2;0;0;0;0;0.000;0;No;0;No;608;2
609-1;2027-02-01T12:21:29.000Z;2027-02-10T14:41:32.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Erfasse Rechnung;3;Lege Bestellposition an;Erfasse Rechnung;6;786003;9.09;3;3;2;3;0;0;0;0;0.000;0;No;0;No;609;1
609-2;2027-02-01T12:21:29.000Z;2027-02-10T14:41:32.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Erfasse Rechnung;30;Lege Bestellposition an;Erfasse Rechnung;18;786003;9.09;4;4;3;4;0;0;0;0;0.000;0;No;0;No;609;2
609-3;2027-02-01T12:21:29.000Z;2027-02-10T14:41:32.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Erfasse Rechnung;3;Lege Bestellposition an;Erfasse Rechnung;6;786003;9.09;3;3;2;3;0;0;0;0;0.000;0;No;0;No;609;3
610-1;2027-02-03T14:45:07.000Z;2027-02-03T14:45:07.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Lege Bestellposition an;2;Lege Bestellposition an;Lege Bestellposition an;2;0;0;1;1;1;1;0;0;0;0;0.000;0;No;0;No;610;1
610-2;2027-02-03T14:45:07.000Z;2027-02-03T14:45:07.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Lege Bestellposition an;2;Lege Bestellposition an;Lege Bestellposition an;2;0;0;1;1;1;1;0;0;0;0;0.000;0;No;0;No;610;2
610-3;2027-02-03T14:45:07.000Z;2027-02-03T14:45:07.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Lege Bestellposition an;2;Lege Bestellposition an;Lege Bestellposition an;2;0;0;1;1;1;1;0;0;0;0;0.000;0;No;0;No;610;3
610-4;2027-02-03T14:45:07.000Z;2027-02-05T14:45:07.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Ändere Bestellposition: Material;18;Lege Bestellposition an;Ändere Bestellposition;10;172800;2;2;2;1;2;0;0;0;0;0.000;0;No;0;No;610;4
610-5;2027-02-03T14:45:07.000Z;2027-02-03T14:45:07.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Lege Bestellposition an;2;Lege Bestellposition an;Lege Bestellposition an;2;0;0;1;1;1;1;0;0;0;0;0.000;0;No;0;No;610;5
611-1;2027-02-04T13:17:34.000Z;2027-02-08T11:40:15.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;339761;3.93;2;2;1;2;0;0;0;0;0.000;0;No;0;No;611;1
611-2;2027-02-04T13:17:34.000Z;2027-02-08T11:40:15.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;339761;3.93;2;2;1;2;0;0;0;0;0.000;0;No;0;No;611;2
612-1;2027-02-08T10:33:33.000Z;2027-02-10T15:49:46.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;191773;2.21;2;2;1;2;0;0;0;0;0.000;0;No;0;No;612;1
613-1;2027-02-11T09:45:53.000Z;2027-02-11T14:03:13.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;15440;0.17;2;2;1;2;0;0;0;0;0.000;0;No;0;No;613;1
613-2;2027-02-11T09:45:53.000Z;2027-02-11T14:03:13.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;15440;0.17;2;2;1;2;0;0;0;0;0.000;0;No;0;No;613;2
613-3;2027-02-11T09:45:53.000Z;2027-02-11T14:03:13.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;15440;0.17;2;2;1;2;0;0;0;0;0.000;0;No;0;No;613;3
613-4;2027-02-11T09:45:53.000Z;2027-02-11T14:03:13.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;15440;0.17;2;2;1;2;0;0;0;0;0.000;0;No;0;No;613;4
613-5;2027-02-11T09:45:53.000Z;2027-02-11T14:03:13.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;15440;0.17;2;2;1;2;0;0;0;0;0.000;0;No;0;No;613;5
614-1;2027-02-15T10:32:50.000Z;2027-02-22T11:12:32.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Erfasse Rechnung;13;Lege Bestellposition an;Erfasse Rechnung;7;607182;7.02;4;4;3;4;0;0;0;0;0.000;0;No;0;No;614;1
614-2;2027-02-15T10:32:50.000Z;2027-02-22T11:12:32.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Erfasse Rechnung;13;Lege Bestellposition an;Erfasse Rechnung;7;607182;7.02;4;4;3;4;0;0;0;0;0.000;0;No;0;No;614;2
614-3;2027-02-15T10:32:50.000Z;2027-02-22T11:12:32.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Erfasse Rechnung;13;Lege Bestellposition an;Erfasse Rechnung;7;607182;7.02;4;4;3;4;0;0;0;0;0.000;0;No;0;No;614;3
615-1;2027-02-17T15:16:26.000Z;2027-02-26T14:19:28.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Erfasse Rechnung;5;Lege Bestellposition an;Erfasse Rechnung;5;774182;8.96;4;4;3;4;0;0;0;0;0.000;0;No;0;No;615;1
615-2;2027-02-17T15:16:26.000Z;2027-02-26T14:19:28.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Erfasse Rechnung;57;Lege Bestellposition an;Erfasse Rechnung;16;774182;8.96;5;5;4;5;0;0;0;0;0.000;0;No;0;No;615;2
615-3;2027-02-17T15:16:26.000Z;2027-02-26T14:19:28.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Erfasse Rechnung;5;Lege Bestellposition an;Erfasse Rechnung;5;774182;8.96;4;4;3;4;0;0;0;0;0.000;0;No;0;No;615;3
615-4;2027-02-17T15:16:26.000Z;2027-02-26T14:19:28.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Erfasse Rechnung;5;Lege Bestellposition an;Erfasse Rechnung;5;774182;8.96;4;4;3;4;0;0;0;0;0.000;0;No;0;No;615;4
616-1;2027-02-18T09:44:50.000Z;2027-03-03T11:06:54.000Z;2/1/2027;3/1/2027;Lege Bestellposition an;Erfasse Rechnung;7;Lege Bestellposition an;Erfasse Rechnung;11;1128124;13.05;2;2;1;2;0;0;0;0;0.000;0;No;0;No;616;1
616-2;2027-02-18T09:44:50.000Z;2027-03-03T11:06:54.000Z;2/1/2027;3/1/2027;Lege Bestellposition an;Erfasse Rechnung;7;Lege Bestellposition an;Erfasse Rechnung;11;1128124;13.05;2;2;1;2;0;0;0;0;0.000;0;No;0;No;616;2
617-1;2027-02-22T12:03:46.000Z;2027-02-23T10:32:23.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;80917;0.93;2;2;1;2;0;0;0;0;0.000;0;No;0;No;617;1
617-2;2027-02-22T12:03:46.000Z;2027-02-23T10:32:23.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;80917;0.93;2;2;1;2;0;0;0;0;0.000;0;No;0;No;617;2
618-1;2027-02-24T14:29:00.000Z;2027-02-24T14:29:00.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Lege Bestellposition an;2;Lege Bestellposition an;Lege Bestellposition an;2;0;0;1;1;1;1;0;0;0;0;0.000;0;No;0;No;618;1
618-2;2027-02-24T14:29:00.000Z;2027-02-24T14:29:00.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Lege Bestellposition an;2;Lege Bestellposition an;Lege Bestellposition an;2;0;0;1;1;1;1;0;0;0;0;0.000;0;No;0;No;618;2
618-3;2027-02-24T14:29:00.000Z;2027-02-24T14:29:00.000Z;2/1/2027;2/1/2027;Lege Bestellposition an;Lege Bestellposition an;2;Lege Bestellposition an;Lege Bestellposition an;2;0;0;1;1;1;1;0;0;0;0;0.000;0;No;0;No;618;3
619-1;2027-02-26T13:12:13.000Z;2027-03-01T12:28:07.000Z;2/1/2027;3/1/2027;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;256554;2.96;2;2;1;2;0;0;0;0;0.000;0;No;0;No;619;1
619-2;2027-02-26T13:12:13.000Z;2027-03-01T12:28:07.000Z;2/1/2027;3/1/2027;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;256554;2.96;2;2;1;2;0;0;0;0;0.000;0;No;0;No;619;2
619-3;2027-02-26T13:12:13.000Z;2027-03-01T12:28:07.000Z;2/1/2027;3/1/2027;Lege Bestellposition an;Lehne Genehmigung ab;25;Lege Bestellposition an;Lehne Genehmigung ab;14;256554;2.96;3;3;2;3;0;0;0;0;0.000;0;No;0;No;619;3
619-4;2027-02-26T13:12:13.000Z;2027-03-01T12:28:07.000Z;2/1/2027;3/1/2027;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;256554;2.96;2;2;1;2;0;0;0;0;0.000;0;No;0;No;619;4
619-5;2027-02-26T13:12:13.000Z;2027-03-01T12:28:07.000Z;2/1/2027;3/1/2027;Lege Bestellposition an;Lehne Genehmigung ab;0;Lege Bestellposition an;Lehne Genehmigung ab;0;256554;2.96;2;2;1;2;0;0;0;0;0.000;0;No;0;No;619;5
620-1;2027-03-01T09:19:34.000Z;2027-03-03T09:19:34.000Z;3/1/2027;3/1/2027;Lege Bestellposition an;Ändere Bestellposition: Material;16;Lege Bestellposition an;Ändere Bestellposition;4;172800;2;3;3;2;3;0;0;0;0;0.000;0;No;0;No;620;1
620-2;2027-03-01T09:19:34.000Z;2027-03-02T13:19:05.000Z;3/1/2027;3/1/2027;Lege Bestellposition an;Erteile Genehmigung;1;Lege Bestellposition an;Erteile Genehmigung;1;100771;1.16;2;2;1;2;0;0;0;0;0.000;0;No;0;No;620;2
620-3;2027-03-01T09:19:34.000Z;2027-03-03T09:19:34.000Z;3/1/2027;3/1/2027;Lege Bestellposition an;Ändere Bestellposition: Preis;14;Lege Bestellposition an;Ändere Bestellposition;4;172800;2;3;3;2;3;0;0;0;0;0.000;0;No;0;No;620;3
620-4;2027-03-01T09:19:34.000Z;2027-03-02T13:19:05.000Z;3/1/2027;3/1/2027;Lege Bestellposition an;Erteile Genehmigung;38;Lege Bestellposition an;Erteile Genehmigung;15;100771;1.16;3;3;2;3;0;0;0;0;0.000;0;No;0;No;620;4
621-1;2027-03-04T15:03:06.000Z;2027-03-12T13:57:12.000Z;3/1/2027;3/1/2027;Lege Bestellposition an;Erfasse Rechnung;27;Lege Bestellposition an;Erfasse Rechnung;12;687246;7.95;3;3;2;3;0;0;0;0;0.000;0;No;0;No;621;1
621-2;2027-03-04T15:03:06.000Z;2027-03-12T13:57:12.000Z;3/1/2027;3/1/2027;Lege Bestellposition an;Erfasse Rechnung;17;Lege Bestellposition an;Erfasse Rechnung;12;687246;7.95;3;3;2;3;0;0;0;0;0.000;0;No;0;No;621;2
621-3;2027-03-04T15:03:06.000Z;2027-03-12T13:57:12.000Z;3/1/2027;3/1/2027;Lege Bestellposition an;Erfasse Rechnung;27;Lege Bestellposition an;Erfasse Rechnung;12;687246;7.95;3;3;2;3;0;0;0;0;0.000;0;No;0;No;621;3
621-4;2027-03-04T15:03:06.000Z;2027-03-12T13:57:12.000Z;3/1/2027;3/1/2027;Lege Bestellposition an;Erfasse Rechnung;101;Lege Bestellposition an;Erfasse Rechnung;31;687246;7.95;4;4;3;4;0;0;0;0;0.000;0;No;0;No;621;4
622-1;2027-03-08T08:23:01.000Z;2027-03-19T12:24:39.000Z;3/1/2027;3/1/2027;Lege Bestellposition an;Erfasse Rechnung;7;Lege Bestellposition an;Erfasse Rechnung;11;964898;11.16;2;2;1;2;0;0;0;0;0.000;0;No;0;No;622;1
622-2;2027-03-08T08:23:01.000Z;2027-03-19T12:24:39.000Z;3/1/2027;3/1/2027;Lege Bestellposition an;Erfasse Rechnung;7;Lege Bestellposition an;Erfasse Rechnung;11;964898;11.16;2;2;1;2;0;0;0;0;0.000;0;No;0;No;622;2
622-3;2027-03-08T08:23:01.000Z;2027-03-19T12:24:39.000Z;3/1/2027;3/1/2027;Lege Bestellposition an;Erfasse Rechnung;7;Lege Bestellposition an;Erfasse Rechnung;11;964898;11.16;2;2;1;2;0;0;0;0;0.000;0;No;0;No;622;3
622-4;2027-03-08T08:23:01.000Z;2027-03-19T12:24:39.000Z;3/1/2027;3/1/2027;Lege Bestellposition an;Erfasse Rechnung;7;Lege Bestellposition an;Erfasse Rechnung;11;964898;11.16;2;2;1;2;0;0;0;0;0.000;0;No;0;No;622;4
622-5;2027-03-08T08:23:01.000Z;2027-03-19T12:24:39.000Z;3/1/2027;3/1/2027;Lege Bestellposition an;Erfasse Rechnung;7;Lege Bestellposition an;Erfasse Rechnung;11;964898;11.16;2;2;1;2;0;0;0;0;0.000;0;No;0;No;622;5
623-1;2027-03-10T14:58:55.000Z;2027-03-12T14:58:55.000Z;3/1/2027;3/1/2027;Lege Bestellposition an;Ändere Bestellposition: Preis;26;Lege Bestellposition an;Ändere Bestellposition;10;172800;2;2;2;1;2;0;0;0;0;0.000;0;No;0;No;623;1
623-2;2027-03-10T14:58:55.000Z;2027-03-10T14:58:55.000Z;3/1/2027;3/1/2027;Lege Bestellposition an;Lege Bestellposition an;2;Lege Bestellposition an;Lege Bestellposition an;2;0;0;1;1;1;1;0;0;0;0;0.000;0;No;0;No;623;2
624-1;2027-03-15T08:43:51.000Z;2027-03-29T11:38:03.000Z;3/1/2027;3/1/2027;Lege Bestellposition an;Erfasse Rechnung;7;Lege Bestellposition an;Erfasse Rechnung;11;1220052;14.16;2;2;1;2;0;0;0;0;0.000;0;No;0;No;624;1
624-2;2027-03-15T08:43:51.000Z;2027-03-29T11:38:03.000Z;3/1/2027;3/1/2027;Lege Bestellposition an;Erfasse Rechnung;7;Lege Bestellposition an;Erfasse Rechnung;11;1220052;14.16;2;2;1;2;0;0;0;0;0.000;0;No;0;No;624;2
624-3;2027-03-15T08:43:51.000Z;2027-03-29T11:38:03.000Z;3/1/2027;3/1/2027;Lege Bestellposition an;Erfasse Rechnung;7;Lege Bestellposition an;Erfasse Rechnung;11;1220052;14.16;2;2;1;2;0;0;0;0;0.000;0;No;0;No;624;3
